tradeDate,open,high,low,close,volume
2012/12/11,15355,15360,15300,15330,342
2012/12/12,15255,15350,15255,15350,382
2012/12/13,15350,15355,15315,15325,318
2012/12/14,15305,15350,15295,15350,70
2012/12/17,15480,15495,15455,15460,176
2012/12/18,15345,15345,15315,15340,200
2012/12/19,15260,15330,15260,15310,232
2012/12/20,15265,15340,15265,15320,336
2012/12/21,15265,15285,15265,15280,120
2012/12/24,15300,15310,15250,15260,110
2012/12/25,15415,15415,15385,15405,44
2012/12/26,15255,15265,15220,15230,158
2012/12/27,15275,15290,15240,15240,174
2012/12/28,15270,15270,15235,15250,460
2012/12/31,15095,15270,15095,15265,202
2013/1/4,15315,15315,15225,15250,402
2013/1/7,15235,15235,15165,15170,266
2013/1/8,15225,15225,15120,15120,134
2013/1/9,15100,15130,15100,15125,124
2013/1/10,15410,15455,15410,15455,52
2013/1/11,15225,15225,15140,15190,172
2013/1/14,15260,15300,15240,15270,222
2013/1/15,15220,15220,15110,15130,270
2013/1/16,15205,15205,15140,15170,124
2013/1/17,15270,15270,15230,15230,160
2013/1/18,15290,15350,15275,15325,98
2013/1/21,15305,15305,15300,15300,4
2013/1/22,15200,15300,15190,15205,400
2013/1/23,15250,15250,15150,15250,184
2013/1/24,15315,15350,15305,15330,144
2013/1/25,15250,15505,15225,15340,286
2013/1/28,15420,15425,15375,15385,100
2013/1/29,15390,15430,15350,15405,120
2013/1/30,15295,15390,15295,15350,168
2013/1/31,15620,15625,15510,15545,304
2013/2/1,15500,15505,15415,15505,162
2013/2/4,15600,15600,15515,15535,336
2013/2/5,15470,15490,15440,15450,218
2013/2/6,15500,15500,15395,15400,56
2013/2/7,15450,15475,15400,15470,132
2013/2/8,15500,15515,15490,15515,28
2013/2/18,15275,15375,15275,15330,270
2013/2/19,15320,15355,15275,15290,174
2013/2/20,15300,15300,15260,15275,164
2013/2/21,15150,15150,15020,15040,270
2013/2/22,15205,15240,15180,15235,444
2013/2/25,15160,15220,15145,15170,218
2013/2/26,15170,15175,15065,15085,96
2013/2/27,14970,15095,14840,15030,196
2013/2/28,15175,15210,15125,15125,144
2013/3/1,14890,14910,14805,14860,382
2013/3/4,14840,14840,14740,14760,178
2013/3/5,15000,15000,14870,14900,196
2013/3/6,14900,14900,14835,14880,96
2013/3/7,14755,14865,14710,14775,350
2013/3/8,14820,14830,14785,14830,144
2013/3/11,14560,14800,14560,14765,212
2013/3/12,14765,14770,14715,14720,140
2013/3/13,14780,14800,14750,14750,110
2013/3/14,14630,14730,14630,14730,136
2013/3/15,14820,14820,14705,14735,222
2013/3/18,14650,14650,14450,14490,302
