tradeDate,open,high,low,close,volume
1995/8/1,29910,30080,29750,29860,34700
1995/8/2,29850,29850,29500,29520,1850
1995/8/3,30400,30410,30200,30360,54050
1995/8/4,30210,30500,30210,30500,17900
1995/8/7,30300,30420,30270,30280,7200
1995/8/8,29980,30090,29950,30030,15350
1995/8/9,29800,29840,29700,29750,13050
1995/8/10,29850,29900,29810,29870,8300
1995/8/11,29850,29950,29820,29900,2900
1995/8/14,30000,30300,30000,30300,9550
1995/8/15,30150,30150,30050,30080,8150
1995/8/16,30810,30900,30700,30860,33150
1995/8/17,31050,31150,30800,30840,30750
1995/8/18,31000,31020,30750,30780,19950
1995/8/21,31000,31040,30910,30910,13550
1995/8/22,30600,30670,30450,30480,968
1995/8/23,30600,30680,30600,30670,8050
1995/8/24,30650,30660,30480,30500,10400
1995/8/25,30630,30700,30520,30550,5750
1995/8/28,30400,30400,30250,30360,8600
1995/8/29,30250,30400,30250,30380,6500
1995/8/30,29920,30070,29900,29940,26300
1995/8/31,29550,29900,29550,29900,15100
1995/9/1,29950,29950,29700,29750,15950
1995/9/4,29720,29820,29520,29520,17500
1995/9/5,29320,29500,28910,28940,28500
1995/9/6,29200,29400,29000,29400,14150
1995/9/7,29600,29650,29450,29650,11000
1995/9/8,29520,29560,29450,29540,15350
1995/9/11,29300,29400,29290,29310,9550
1995/9/12,29550,29580,29490,29500,6700
1995/9/13,29040,29180,29010,29150,17850
1995/9/14,28800,28800,28500,28650,38100
1995/9/15,28620,28820,28560,28720,28850
1995/9/18,28910,28950,28760,28870,14650
1995/9/19,28900,28940,28700,28710,22050
1995/9/20,29000,29220,28980,29210,31600
1995/9/21,29330,29350,29110,29170,19900
1995/9/22,29500,29520,29380,29390,31800
1995/9/25,29250,29350,29160,29340,12400
1995/9/26,29250,29340,29200,29250,11400
1995/9/27,29280,29280,29160,29180,5750
1995/9/28,28820,28880,28750,28750,25100
1995/9/29,29000,29120,29000,29100,13950
1995/10/4,28750,28750,28650,28700,21150
1995/10/5,28850,28850,28750,28780,12500
1995/10/6,28300,28370,28260,28350,43650
1995/10/9,28200,28310,28150,28180,20850
1995/10/10,27900,27940,27800,27900,33550
1995/10/11,27400,27690,27400,27660,36100
1995/10/12,27950,28180,27800,28170,35150
1995/10/13,28250,28350,27910,27930,26950
1995/10/16,27700,27750,27670,27680,11450
1995/10/17,27750,27800,27610,27630,7050
1995/10/18,27290,27300,27120,27130,37050
1995/10/19,26580,26730,26550,26700,41700
1995/10/20,27090,27350,27050,27350,22100
1995/10/23,26950,26950,26760,26820,21600
