tradeDate,open,high,low,close,volume
1996/7/11,14250,14250,14020,14020,74
1996/7/12,13620,13620,13600,13600,120
1996/7/15,13190,13500,13190,13500,29
1996/7/16,13310,13400,13310,13400,41
1996/7/17,13050,13600,13050,13600,35
1996/7/18,13600,13600,13600,13600,1
1996/7/19,13980,14010,13980,14010,50
1996/7/22,14190,14190,14000,14000,48
1996/7/23,13900,13950,13900,13920,65
1996/7/24,14250,14340,14250,14340,148
1996/7/25,14280,14280,14200,14200,22
1996/7/26,14400,14400,14400,14400,15
1996/7/29,14100,14300,14100,14300,31
1996/7/30,14400,14400,14400,14400,25
1996/8/1,14450,14450,14400,14400,10
1996/8/2,13980,14250,13980,14250,3
1996/8/6,14250,14250,14200,14200,37
1996/8/7,14340,14340,14340,14340,3
1996/8/8,14350,14370,14340,14350,127
1996/8/9,14380,14450,14380,14450,11
1996/8/12,14500,14600,14500,14600,20
1996/8/13,14500,14550,14500,14550,23
1996/8/14,14600,14630,14500,14500,32
1996/10/8,13550,13550,13500,13500,20
1996/10/10,13600,13600,13500,13500,40
1996/10/11,13500,13500,13500,13500,10
1996/10/14,13300,13300,13300,13300,2
1996/12/3,14100,14100,14100,14100,4
1997/1/8,15240,15240,15240,15240,2
1997/1/9,15500,15650,15500,15650,40
1997/1/10,15600,15650,15550,15550,852
1997/1/13,15490,15500,15490,15500,56
1997/1/14,15600,15600,15600,15600,20
1997/1/17,15600,15600,15600,15600,20
1997/1/22,16050,16050,16050,16050,20
1997/1/23,16000,16000,16000,16000,10
1997/1/24,16000,16190,16000,16100,70
1997/1/27,16000,16000,15980,16000,90
1997/1/28,16050,16050,16050,16050,10
1997/1/30,15800,15800,15800,15800,20
1997/1/31,15800,15880,15800,15880,30
1997/2/17,16000,16000,16000,16000,40
1997/2/20,16100,16100,16100,16100,20
1997/2/24,16150,16230,16150,16230,22
1997/2/25,16450,16500,16450,16500,6
1997/2/27,16660,16750,16660,16750,42
1997/2/28,16580,16800,16580,16800,36
1997/3/3,16950,17000,16900,16900,66
1997/3/4,17000,17000,16980,16980,94
1997/3/5,16900,16900,16800,16800,26
1997/3/7,16900,16900,16860,16900,90
1997/3/11,16700,16700,16700,16700,42
1997/3/12,16850,16950,16850,16950,258
1997/3/13,16920,16920,16850,16850,90
1997/3/14,16800,16830,16800,16800,236
1997/3/26,16850,16850,16850,16850,40
1997/4/2,16700,16700,16700,16700,38
1997/4/3,16600,16600,16600,16600,4
1997/4/4,16500,16500,16300,16300,42
1997/4/7,16280,16280,16150,16150,14
1997/4/8,15800,15800,15750,15800,76
1997/5/8,16070,16070,16050,16050,30
1997/5/13,16000,16020,16000,16020,30
1997/5/19,15900,16100,15900,16100,80
1997/5/20,15800,16000,15800,15950,100
1997/5/22,15950,15950,15950,15950,40
1997/6/2,15530,15530,15530,15530,20
1997/6/3,15200,15280,15200,15280,80
1997/6/4,15200,15200,15200,15200,40
1997/6/5,15350,15350,15350,15350,60
1997/6/6,15350,15350,15300,15300,110
1997/6/9,15200,15200,15120,15150,104
1997/6/10,15000,15000,15000,15000,80
1997/6/11,15000,15000,14950,14950,180
1997/6/12,15050,15050,15050,15050,80
1997/6/13,14950,14950,14950,14950,120
1997/6/17,14900,14900,14600,14600,54
1997/6/18,14500,14590,14500,14590,72
1997/6/19,14630,14660,14630,14650,18
1997/6/23,14480,14480,14450,14480,190
1997/6/25,14020,14020,14020,14020,2
1997/6/26,13850,13860,13850,13860,100
